"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1247","It's 70 in #sanfrancisco but I don't give a FUCK.  I'm having #pho. @ Laksa https://t.co/70yLXcIzDx",FALSE,0,NA,2017-05-02 00:58:00,FALSE,NA,"859210328642437120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","WrEtcH_",0,FALSE,FALSE,"-122.4231672","37.75504279"
"1248","Alan Parson's Project is my new Dolores soundtrack.",FALSE,1,NA,2017-05-02 00:55:39,FALSE,NA,"859209737149104128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunston90",0,FALSE,FALSE,NA,NA
"1249","I want to stay here forever  TULIP  SPARKLES  @ Mission Dolores Park https://t.co/BZTUteT89K",FALSE,0,NA,2017-05-02 00:53:25,FALSE,NA,"859209174521188352",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fomagre",0,FALSE,FALSE,"-122.4275","37.75833333"
"1250","I'm at Laksa in San Francisco, CA https://t.co/QzvOr5dls8",FALSE,0,NA,2017-05-02 00:45:47,FALSE,NA,"859207255488471040",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","WrEtcH_",0,FALSE,FALSE,"-122.422939","37.754921"
"1251","On brand  CHERRYBLOSSOM  @ Mission District, San Francisco https://t.co/4HjLtnH7VF",FALSE,0,NA,2017-05-02 00:39:44,FALSE,NA,"859205734126555137",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bashsash",0,FALSE,FALSE,"-122.42","37.76"
"1252","Artist @micahlebrun with Irene and Houston from @hernandezfeiks at his opening on Saturday<e2><80><a6> https://t.co/nK7HlnY3uR",FALSE,0,NA,2017-05-02 00:20:15,FALSE,NA,"859200829970030592",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LunaRienne",0,FALSE,FALSE,"-122.42148581","37.75532411"
"1253","Pi<c3><b1>a para la ni<c3><b1>a, guava para la guapa  SPARKLES  PINEAPPLE  MELON  SPARKLES  @VelVetCoCoa @ Mission District, San Francisco https://t.co/k34aRlUQrU",FALSE,0,NA,2017-05-02 00:16:41,FALSE,NA,"859199932275851265",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","imsarahrivera",0,FALSE,FALSE,"-122.42","37.76"
"1254","Delores Park this weekend was  OKHANDSIGN  https://t.co/Xi3DatlZbg",FALSE,1,NA,2017-05-01 23:42:19,FALSE,NA,"859191283151101952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RebeccaKaidence",0,FALSE,FALSE,NA,NA
"1255","Im going to guss' market yall wanna anything ....its like the whitest/gayest store you could ever go to hahaha",FALSE,0,NA,2017-05-01 23:31:36,FALSE,NA,"859188584380682240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emilio_ugh",0,FALSE,FALSE,NA,NA
"1256","We just did a fun wedding reception @mozzeriasf.  Book your wedding rehearsal dinner, bridal<e2><80><a6> https://t.co/qyb3Hygczr",FALSE,1,NA,2017-05-01 23:17:10,FALSE,NA,"859184953355010052",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MozzeriaSF",0,FALSE,FALSE,"-122.42488","37.76489"
"1257","@sbook Good point. I should ask for a credit card up front.",FALSE,1,"sbook",2017-05-01 22:57:02,FALSE,"859179791366402048","859179886765785088","19739969","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","LucasTizma",0,FALSE,FALSE,NA,NA
"1258","Starting my BIRTHDAY week like ... come join me this evening at<e2><80><a6> https://t.co/xdDoHRq8xF",FALSE,0,NA,2017-05-01 22:46:24,FALSE,NA,"859177211772928002",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SirJoQ",0,FALSE,FALSE,"-122.41881","37.75223"
"1259","@monkfunkster We stayed in as well; cheaper mimosas and excellent company",FALSE,1,"monkfunkster",2017-05-01 22:30:09,FALSE,"859171874823163905","859173120891957248","34951303","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","carnivillain",0,FALSE,FALSE,"-122.41928668","37.76309146"
"1260","@missmayn Should be open season on those motherfuckers. I'd pick up a gun for that.",FALSE,0,"missmayn",2017-05-01 22:26:54,FALSE,"859166997317275648","859172305200492546","23287527","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","regsf",0,FALSE,FALSE,NA,NA
"1261","I'm at MUNI Bus Stop - Mission &amp; 16th - @sfmta_muni in San Francisco, CA https://t.co/GDLm9rk3Y7",FALSE,0,NA,2017-05-01 21:59:47,FALSE,NA,"859165477519716353",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","mistyb415",0,FALSE,FALSE,"-122.41987914","37.76498568"
"1262","New fave! @gettinsweenered aka #sunnysweeney  SMILINGCATFACEWITHHEARTSHAPEDEYES  MICROPHONE  S/o @acidpalace for always hippin' me to the<e2><80><a6> https://t.co/LrxECKXwKF",FALSE,1,NA,2017-05-01 21:53:46,FALSE,NA,"859163965955420161",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","elisemcroberts",0,FALSE,FALSE,"-122.4194419","37.75529287"
"1263","@BethesdaStudios 15!! OMG  LOUDLYCRYINGFACE  #feelold",FALSE,0,"BethesdaStudios",2017-05-01 21:51:12,FALSE,"859158233390489600","859163318132527104","469689725","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","AndrianaArt",0,FALSE,FALSE,NA,NA
"1264","Love  HEAVYBLACKHEART  street art! So many feelings along this alley #grafitti #clarionalley @ Clarion Alley https://t.co/wy8hnw0kWA",FALSE,0,NA,2017-05-01 21:48:54,FALSE,NA,"859162741596205056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","k_eimer",0,FALSE,FALSE,"-122.42089507","37.76299557"
"1265","I am eating a Hungry Man microwave dinner out of nostalgia. 

But also laziness.",FALSE,2,NA,2017-05-01 21:48:15,FALSE,NA,"859162575916851200",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","numberless",0,FALSE,FALSE,NA,NA
"1266","https://t.co/RnRmd1n0Lv",FALSE,1,NA,2017-05-01 21:45:58,FALSE,NA,"859162004111597568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bnlcheat",0,FALSE,FALSE,NA,NA
"1267","MCI-AARP @ Mission Dolores Park https://t.co/P6vwAnF9tv",FALSE,0,NA,2017-05-01 21:25:45,FALSE,NA,"859156912843214852",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kenjtran",0,FALSE,FALSE,"-122.4275","37.75833333"
"1268","Our friendly server for Nepal, Div. (at @KenKenRamen in San Francisco, CA) https://t.co/bf8PRmFPUH https://t.co/6Di1YHIVvo",FALSE,2,NA,2017-05-01 21:06:10,FALSE,NA,"859151986708684800",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","peterkiral",0,FALSE,FALSE,"-122.41897199","37.76188196"
"1269","Did you know that mural hunting is my favorite thing to do in a city? @hannahrheaume and I got<e2><80><a6> https://t.co/yh8gujtQC4",FALSE,0,NA,2017-05-01 20:58:48,FALSE,NA,"859150132167811072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","taylor_fuller",0,FALSE,FALSE,"-122.42089507","37.76299557"
"1270","Abotagado de dormir en el parque !! #travel #traveling #TagsForLikes #TFLers #vacation #visiting<e2><80><a6> https://t.co/B0IV8sx36n",FALSE,0,NA,2017-05-01 20:58:13,FALSE,NA,"859149986013073409",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChrisRey_89",0,FALSE,FALSE,"-122.4275","37.75833333"
"1271","Just bought these amazing space timberlands. (at @Betabrand Intergalactic Headquarters in San Francisco, CA) https://t.co/jSPavPQYCS",FALSE,0,NA,2017-05-01 20:34:31,FALSE,NA,"859144021884710912",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","hritis",0,FALSE,FALSE,"-122.42165443","37.76054764"
"1272","you are.  BLACKHEART  @ Mira Mira https://t.co/BLau20yAy3",FALSE,0,NA,2017-05-01 20:34:15,FALSE,NA,"859143952619913216",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","miramirasf",0,FALSE,FALSE,"-122.4206276","37.7554558"
"1273","Nice ships here. (@ The Mission in San Francisco, CA) https://t.co/eKsI1PHejw",FALSE,0,NA,2017-05-01 20:33:40,FALSE,NA,"859143806809235456",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","hritis",0,FALSE,FALSE,"-122.41766136","37.76441089"
"1274","Discover 40,000 Bars and Specials Nationwide. Download the Barzz App. #ncbshow17 #vegas #barzz<e2><80><a6> https://t.co/AzN59znNap",FALSE,0,NA,2017-05-01 20:14:36,FALSE,NA,"859139009305608192",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","salboken",0,FALSE,FALSE,"-122.42411929","37.76645143"
"1275","The dog beside my desk attacked a much larger older dog in the<e2><80><a6> https://t.co/3DMEhBtXLp",FALSE,0,NA,2017-05-01 20:01:37,FALSE,NA,"859135743985405952",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","paulfedory",0,FALSE,FALSE,"-122.412177","37.759166"
"1276","@jckarter Ah I see what you mean now. Yeah, good point. I guess an init override works.",FALSE,0,"jckarter",2017-05-01 19:44:58,FALSE,"859130806748364801","859131550155264000","18559099","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","LucasTizma",0,FALSE,FALSE,NA,NA
"1277","@jckarter Ah I hadn't considered that. That could work.",FALSE,0,"jckarter",2017-05-01 19:40:13,FALSE,"859127601100537856","859130355369951233","18559099","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","LucasTizma",0,FALSE,FALSE,NA,NA
"1278","@jckarter But is there any reason why a subclass can't just change what that value is for init?",FALSE,0,"jckarter",2017-05-01 19:40:06,FALSE,"859127405444644864","859130325519089667","18559099","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","LucasTizma",0,FALSE,FALSE,NA,NA
"1279","Coconuts in suspension. @ 24th Street Mission station https://t.co/9AUPFPB73f",FALSE,0,NA,2017-05-01 19:39:19,FALSE,NA,"859130131683651584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TArrowsmith",0,FALSE,FALSE,"-122.419","37.752"
"1280","#tvhost #worklife #workflow #bts #onset #setlife #production #chnnow #lightscameraaction  MOVIECAMERA  @<e2><80><a6> https://t.co/Kmboou48Ek",FALSE,1,NA,2017-05-01 19:35:57,FALSE,NA,"859129281238237184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aubreyanne",0,FALSE,FALSE,"-122.42","37.76"
"1281","@ibogost then they realized the unicorn market was a tad too niche so they broadened it to all horny people",FALSE,4,"ibogost",2017-05-01 19:25:15,FALSE,"859126206209433601","859126591061770240","6825792","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","numberless",0,FALSE,FALSE,NA,NA
"1282","@NSSteph @SirLarr ah mazing",FALSE,0,"NSSteph",2017-05-01 19:23:14,FALSE,"859125038892691458","859126083416858624","19732725","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","numberless",0,FALSE,FALSE,NA,NA
"1283","@ibogost No joke, the original name was ""3nder""",FALSE,0,"ibogost",2017-05-01 19:22:49,FALSE,"859125839404961792","859125978567548928","6825792","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","numberless",0,FALSE,FALSE,NA,NA
"1284","@jckarter Am I not allowed to override a stored property just to change its default value in a subclass?",FALSE,0,"jckarter",2017-05-01 19:22:15,FALSE,NA,"859125833423699968","18559099","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","LucasTizma",0,FALSE,FALSE,NA,NA
"1285","It's  Pup2D2! @ Mission Dolores Park https://t.co/3iuA1mgUHQ",FALSE,0,NA,2017-05-01 19:10:00,FALSE,NA,"859122750643896320",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MaxRockland",1,FALSE,FALSE,"-122.4275","37.75833333"
"1286","3/11 <e2><80><a2> This weather is spoiling me.  HUGGINGFACE  #dolorespark @ Mission Dolores Park https://t.co/G7EDU03T7w",FALSE,0,NA,2017-05-01 18:53:37,FALSE,NA,"859118627144036352",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","baenitoo",0,FALSE,FALSE,"-122.4275","37.75833333"
"1287","Thank you for your official California Dream Eater stamp of approval!! californiadreameater<e2><80><a6> https://t.co/5gEqSrsO5z",FALSE,1,NA,2017-05-01 18:51:09,FALSE,NA,"859118009973080069",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MozzeriaSF",0,FALSE,FALSE,"-122.42488","37.76489"
"1288","@AGSpinelli Much love for the kind words, having you on the program was our joy!",FALSE,1,"AGSpinelli",2017-05-01 18:45:06,FALSE,"858029612051386368","859116486861897728","20087375","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RollOverEasy",0,FALSE,FALSE,NA,NA
"1289","An amazing way to close out a great weekend. Ridiculous lineup courtesy of @folkyeahevents big<e2><80><a6> https://t.co/oQ74CcA3Ey",FALSE,0,NA,2017-05-01 18:41:40,FALSE,NA,"859115621791014914",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","treal111",0,FALSE,FALSE,"-122.42139473","37.76053837"
"1290","If you use Salesforce products and use assistive technologies, we want to hear from you by filling out this survey. https://t.co/i8Hu6QrrhX",FALSE,4,NA,2017-05-01 18:41:05,FALSE,NA,"859115474910445568",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","SiTaggart",12,FALSE,FALSE,NA,NA
"1291","There are some amazing pieces up on Clarion Alley right now. #latergram @ Clarion Alley https://t.co/VspKsPE0Oa",FALSE,0,NA,2017-05-01 18:40:30,FALSE,NA,"859115327354937344",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SeanaLyn",0,FALSE,FALSE,"-122.42089507","37.76299557"
"1292","Truly thoughtful and fancy. @ VCA San Francisco Veterinary Specialists https://t.co/Zdo0fDbNLQ",FALSE,0,NA,2017-05-01 18:36:05,FALSE,NA,"859114217269547008",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41219","37.76147"
"1293","World's fanciest waiting room. Free cappuccino! @ VCA San Francisco Veterinary Specialists https://t.co/TliqITzrmJ",FALSE,0,NA,2017-05-01 18:33:25,FALSE,NA,"859113546730401795",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41219","37.76147"
"1294","@NSSteph @SirLarr WHOA is that statue seriously at Disneyland???",FALSE,0,"NSSteph",2017-05-01 18:27:54,FALSE,"859107118275858433","859112155592904704","19732725","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","numberless",0,FALSE,FALSE,NA,NA
"1295","Mr Sandman! Now Walter. Best Mohawk on the block. #muttvillesf #VintageLoveAdopted @ VCA San<e2><80><a6> https://t.co/O0UCHqe0CJ",FALSE,0,NA,2017-05-01 18:24:44,FALSE,NA,"859111358511685632",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41219","37.76147"
"1296","#travelpics #instafilter #standingrock #nativeamerican #2017 #muchlatergram @ Mission District,<e2><80><a6> https://t.co/XUTTXYcDJt",FALSE,0,NA,2017-05-01 18:11:55,FALSE,NA,"859108136099209216",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","joshnreallife",0,FALSE,FALSE,"-122.42","37.76"
"1297","#repost coffeecakescafe 
<e3><83><bb><e3><83><bb><e3><83><bb>
Strong coffee HOTBEVERAGE  &amp; left over pizza SLICEOFPIZZA  is the perfect way to start a<e2><80><a6> https://t.co/SMWaHuNX1h",FALSE,1,NA,2017-05-01 18:10:48,FALSE,NA,"859107852681596928",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pizzeriadelfina",0,FALSE,FALSE,"-122.42425856","37.76158244"
"1298","When  DOVEOFPEACE  DOVEOFPEACE  Cry #RestInPurple @ Clarion Alley https://t.co/IK1DdZpKB5",FALSE,0,NA,2017-05-01 18:09:27,FALSE,NA,"859107512674508800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jojeeloca",0,FALSE,FALSE,"-122.42089507","37.76299557"
"1299","Glorious #Horace! So excited to spend some time with this perfect little man. #muttvillesf<e2><80><a6> https://t.co/zsPUYyCY5N",FALSE,0,NA,2017-05-01 18:07:14,FALSE,NA,"859106955155177472",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41219","37.76147"
"1300","Every 1st Monday of the month, we bring it back to the roots of Bluegrass music with real deal<e2><80><a6> https://t.co/8qwrLyMjVd",FALSE,1,NA,2017-05-01 18:00:04,FALSE,NA,"859105153495965696",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AmnesiaBar",0,FALSE,FALSE,"-122.42128403","37.7593317"
"1301","Good morning, Gail. #Diana #shihtzusofinstagram #muttvillesf #adoptvintagelove @ Muttville<e2><80><a6> https://t.co/UIN02dbHan",FALSE,0,NA,2017-05-01 17:59:02,FALSE,NA,"859104892828475392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41197","37.76582"
"1302","Picked up some beautiful new cymbals from @zildjiancompany shouts out to @derekgtaylor for the<e2><80><a6> https://t.co/od5kTbmsJA",FALSE,1,NA,2017-05-01 17:44:54,FALSE,NA,"859101334770941952",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","differentfur",0,FALSE,FALSE,"-122.42","37.76"
"1303","A nice walk to work this morning. Stopped to shoot the roses. @ Mission District, San Francisco https://t.co/aNznp5tZ5D",FALSE,0,NA,2017-05-01 17:37:02,FALSE,NA,"859099358293352448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","knucklesamwick",0,FALSE,FALSE,"-122.42","37.76"
"1304","#nativeamerican #moneyfrenzy #donovangio799 #coastbacon in San Francisco fun times @ Centro Del<e2><80><a6> https://t.co/X7ZeqfiXzW",FALSE,0,NA,2017-05-01 17:36:30,FALSE,NA,"859099223312216064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","duanep2",0,FALSE,FALSE,"-122.42232648","37.76529721"
"1305","One thing about living in California is that it's really hard to be in an office when it's nice<e2><80><a6> https://t.co/zVy9O1EBOV",FALSE,5,NA,2017-05-01 17:29:03,FALSE,NA,"859097348907171840",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","teganmierle",0,FALSE,FALSE,"-122.42","37.76"
"1306","April was a fantastic month. #muttvillesf #adoptvintagelove @ Muttville Senior Dog Rescue https://t.co/mh4PWhLeYk",FALSE,0,NA,2017-05-01 17:28:08,FALSE,NA,"859097118090330118",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41197","37.76582"
"1307","Miss U Half Dome. We need more time together... Yosemite Valley, CA ~ November 2015. #lt11<e2><80><a6> https://t.co/3ZZ7ezaOQ9",FALSE,2,NA,2017-05-01 17:22:29,FALSE,NA,"859095694564511744",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jonglassberg",0,FALSE,FALSE,"-122.41615137","37.75895075"
"1308","#lookupclub @ Mission Dolores Park https://t.co/LveSPh9m3G",FALSE,0,NA,2017-05-01 17:14:20,FALSE,NA,"859093644044881921",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","juliegeb",0,FALSE,FALSE,"-122.4275","37.75833333"
"1309","Francis comes for a visit with her vintage Francis bag (she's the namesake!) @ Basil Racuk https://t.co/8M6BnYgIwm",FALSE,0,NA,2017-05-01 16:59:27,FALSE,NA,"859089898434945025",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","basilracuk",0,FALSE,FALSE,"-122.42062","37.76196"
"1310","Monday vibezzzz @ Mission District, San Francisco https://t.co/Nq5iXKiLRr",FALSE,0,NA,2017-05-01 16:51:09,FALSE,NA,"859087811416293377",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aleixvp",0,FALSE,FALSE,"-122.42","37.76"
"1311"," SOFTICECREAM Happy Monday folks! Just a quick reminder to try @humphryslocombe 's newest flavor ice cream at<e2><80><a6> https://t.co/nBHkth2ZHt",FALSE,1,NA,2017-05-01 16:40:59,FALSE,NA,"859085249556480005",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","milkandcardamom",1,FALSE,FALSE,"-122.4122009","37.7527885"
"1312","#mondaymorning #adventure to the #missiondistrict  to enjoy the #view from #delorespark #sf #skyline #mission<e2><80><a6> https://t.co/421Ear7Cy1",FALSE,3,NA,2017-05-01 16:39:50,TRUE,NA,"859084959553802240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crquick",0,FALSE,FALSE,NA,NA
"1313","Yesterday's gorgeous #SundayFunday at #DoloresPark where we picked up after ourselves because<e2><80><a6> https://t.co/HJIR4kwEXN",FALSE,0,NA,2017-05-01 16:29:15,FALSE,NA,"859082299408863236",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kenjtran",0,FALSE,FALSE,"-122.4275","37.75833333"
"1314","We're excited to announce that our very own #AliaFaye will be performing live with jtbevy during<e2><80><a6> https://t.co/ndK5mo8THU",FALSE,1,NA,2017-05-01 16:12:04,FALSE,NA,"859077973466636288",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DaMaddHouze",0,FALSE,FALSE,"-122.4214993","37.7627267"
"1315","@harikunzru <e2><80><9c> I don't stand by anything"" would be a nice headline for this",FALSE,0,"harikunzru",2017-05-01 16:09:23,FALSE,"859070506779238402","859077299966058497","16745361","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","bulletsweetp",0,FALSE,FALSE,NA,NA
"1316","|hood morning| Another #gallery #show this time being held at Coffee Mission in #sf. Showing<e2><80><a6> https://t.co/R8RtxvvNjI",FALSE,0,NA,2017-05-01 16:02:55,FALSE,NA,"859075672597254150",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Anadon_Art",0,FALSE,FALSE,"-122.419054","37.75206868"
"1317","@drwave I was so impressed with the architecture and your water conservation that I looked past any clutter.",FALSE,0,"drwave",2017-05-01 15:26:13,FALSE,"858927319628431360","859066434311176192","14092590","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","kevinhoctor",0,FALSE,FALSE,NA,NA
"1318","Bring it, Monday.  FISTEDHANDSIGN  COLONE  I'm digging the Cuban vibes at medianochesf... t-minus 12 days until our<e2><80><a6> https://t.co/Hr1MNqG2Je",FALSE,2,NA,2017-05-01 15:13:15,FALSE,NA,"859063173055488001",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","meganfunky",0,FALSE,FALSE,"-122.42086887","37.76016387"
"1319","Diggin' the scene. Diggin' on you. @ Clarion Alley https://t.co/NBdp5uQiMg",FALSE,1,NA,2017-05-01 14:39:09,FALSE,NA,"859054589944922112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","heyyitsla",0,FALSE,FALSE,"-122.42089507","37.76299557"
"1320","I want a colour coordinated ladder on the front of my house  CRYINGFACE  @ Mission District, San Francisco https://t.co/N5j8uJtO1y",FALSE,0,NA,2017-05-01 14:31:46,FALSE,NA,"859052731469877248",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bashsash",0,FALSE,FALSE,"-122.42","37.76"
"1321","congrats to @siong1987 @VL @JulioV for launching @prefer today!! https://t.co/7ojsgImzMu",FALSE,8,"prefer",2017-05-01 14:29:36,FALSE,"859034629143240705","859052188483502081","731526097171419136","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","lg",1,FALSE,FALSE,NA,NA
"1322","I'm at The San Francisco Arcade Fortress in San Francisco, CA https://t.co/N893SFF46M",FALSE,0,NA,2017-05-01 14:19:25,FALSE,NA,"859049626049052673",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","ONOMATOPOE1A_3G",0,FALSE,FALSE,"-122.418523","37.765511"
"1323","The #face I #love in the #morning #baby  #pitbull #unconditionallove -#happiness #enjoy #life<e2><80><a6> https://t.co/iBVlxN0mWc",FALSE,1,NA,2017-05-01 14:00:04,FALSE,NA,"859044755661041664",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mystarpower",1,FALSE,FALSE,"-122.42","37.76"
"1324","an amazing @SpaceX launch and landing this early morning. some crazy new angles on camera too! https://t.co/gZ0AQXmin6",FALSE,2,NA,2017-05-01 11:27:59,FALSE,NA,"859006481290510336",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","lg",0,FALSE,FALSE,NA,NA
"1325","Congrats to @Amieparnes &amp; @jonallendc for Shattered being #1 on NYTimes bestseller list. Nice peeps do finish first https://t.co/FmUcfoTRTQ",FALSE,7,NA,2017-05-01 10:43:25,FALSE,NA,"858995267504230400",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","jamieradice",2,FALSE,FALSE,"-122.426999","37.765576"
"1326","The mission is hit the funk up... @ Mission Dolores Park https://t.co/bSTUpWsItL",FALSE,0,NA,2017-05-01 10:06:34,FALSE,NA,"858985994611290112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","4AMSOUNDS",0,FALSE,FALSE,"-122.4275","37.75833333"
"1327","A little bedtime reading... quote by #theodoreroosevelt #daringgreatly #brenebrown @ Mission<e2><80><a6> https://t.co/FpGcSmPwrJ",FALSE,0,NA,2017-05-01 08:31:53,FALSE,NA,"858962163490271232",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HandSTAND",0,FALSE,FALSE,"-122.42","37.76"
"1328","Did you know? 
.
   
Your will be happy once you <e2><80><8b>feel<e2><80><a6> https://t.co/KEQ2UBWQkt",FALSE,0,NA,2017-05-01 08:05:36,FALSE,NA,"858955550641475585",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Intanhupseng",0,FALSE,FALSE,"-122.41571","37.76529"
"1329"," FLAGOFUNITEDSTATESOFAMERICA San Francisco Valencia St, 19th Street Betabrand @betabrand #CA #california #SF #sanfransisco<e2><80><a6> https://t.co/gIPWkwGVIl",FALSE,0,NA,2017-05-01 07:52:17,FALSE,NA,"858952198616690688",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","maskedriderzx",0,FALSE,FALSE,"-122.42175","37.760572"
